creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,predicted_churn,decision,churn
651,California,Female,33,1,96834.78,1,1,0,108764.69,0.9882574059343388,high_risk,yes
732,Texas,Male,38,5,178787.54,1,1,1,195760.53,0.7542186895134531,high_risk,yes
580,Hawaii,Male,31,2,0.0,2,0,1,64014.24,0.7911708199662895,high_risk,yes
615,Hawaii,Female,35,2,97440.02,2,1,1,139816.1,0.9168861839771912,high_risk,yes
639,California,Male,77,6,80926.02,2,1,1,55829.25,0.9990991417913548,high_risk,yes
671,Hawaii,Male,27,5,0.0,2,0,0,120893.07,0.7774398233820814,high_risk,yes
512,Texas,Male,42,9,93955.83,2,1,0,14828.54,0.9329897361754572,high_risk,yes
535,Massachusetts,Male,37,3,175534.78,2,1,1,9241.52,0.9744748663443276,high_risk,yes
718,Florida,Female,49,10,82321.88,1,0,1,11144.4,0.8707662075144542,high_risk,yes
797,California,Female,55,10,0.0,4,1,1,49418.87,0.1246825676410422,low_risk,no
639,California,Male,27,8,0.0,2,1,0,192247.35,0.8773526612270306,high_risk,yes
501,Hawaii,Male,37,4,0.0,2,0,0,12470.3,0.8975842558714173,high_risk,yes
713,Texas,Female,24,7,147687.24,1,1,1,121592.5,0.7945509240280964,high_risk,yes
726,California,Male,29,7,0.0,2,1,1,91844.14,0.0706653693137956,low_risk,no
545,Florida,Female,33,7,173331.52,1,1,0,150452.88,0.8757162809003094,high_risk,yes
645,Hawaii,Male,39,8,0.0,2,0,0,96864.36,0.8759235403231233,high_risk,yes
516,Hawaii,Female,46,6,62212.29,1,0,1,171681.86,0.1007279806539015,low_risk,no
666,New York,Female,44,2,122314.5,1,0,0,68574.88,0.165688410484804,low_risk,no
645,Florida,Female,29,4,0.0,2,1,1,74346.11,0.9335684140709294,high_risk,yes
638,New York,Male,50,1,102645.48,1,1,0,168359.98,0.0539155262080789,low_risk,no
553,Florida,Female,39,1,142876.98,2,1,0,44363.42,0.8110926926503441,high_risk,yes
686,California,Nonbinary,44,7,55053.62,1,1,0,181757.19,0.9213460457535192,high_risk,yes
633,Hawaii,Male,35,3,0.0,2,1,1,36249.76,0.9464321926875195,high_risk,yes
645,New York,Female,31,1,128927.93,1,1,1,2850.01,0.8400079944263592,high_risk,yes
556,Florida,Female,48,8,168522.37,1,1,1,151310.16,0.8905741617551288,high_risk,yes
698,Texas,Female,51,2,111018.98,1,1,0,86410.28,0.9097773818267016,high_risk,yes
632,California,Male,27,4,193125.85,1,1,1,152665.85,0.7917442910916148,high_risk,yes
735,Hawaii,Male,41,7,179904.0,1,1,1,137180.95,0.9591149276417108,high_risk,yes
569,New York,Male,35,2,109196.66,3,1,0,109393.19,0.2101063725707616,low_risk,no
686,California,Male,25,1,0.0,2,0,1,16459.37,0.8900236565143103,high_risk,yes
612,California,Female,38,1,0.0,2,1,1,9209.21,0.8679353778741421,high_risk,yes
710,Florida,Male,22,8,0.0,2,0,0,99645.04,0.9860414213778692,high_risk,yes
672,California,Male,47,1,0.0,1,0,0,91574.92,0.8277137679175259,high_risk,yes
850,Texas,Male,28,4,147972.19,1,1,0,60708.72,0.0772528426836705,low_risk,no
628,California,Female,38,3,0.0,2,1,1,48924.73,0.9177444960679864,high_risk,yes
592,Florida,Male,38,8,0.0,2,1,0,180426.2,0.8317831896108759,high_risk,yes
656,Florida,Female,40,10,167878.5,1,0,1,151887.16,0.8713672572511946,high_risk,yes
601,Hawaii,Female,41,1,0.0,2,0,1,160607.06,0.7865362422454492,high_risk,yes
773,Massachusetts,Male,51,4,0.0,2,0,0,123587.83,0.155653785087994,low_risk,no
583,Hawaii,Male,48,3,91246.53,1,1,0,60017.46,0.1076968743231514,low_risk,no
538,Massachusetts,Male,43,5,0.0,2,1,0,126933.73,0.7577358093155745,high_risk,yes
736,Massachusetts,Female,26,4,135889.13,1,1,1,165692.03,0.8805544315939962,high_risk,yes
544,Hawaii,Male,44,1,0.0,2,0,0,69244.24,0.9715531419278768,high_risk,yes
529,California,Female,38,2,0.0,1,1,0,146388.85,0.1339496819672808,low_risk,no
505,New York,Female,37,6,159863.9,2,0,1,125307.87,0.8706644708185041,high_risk,yes
649,Florida,Male,20,5,0.0,2,1,1,58309.54,0.9527991237791504,high_risk,yes
675,California,Female,32,2,155663.31,1,1,0,97658.66,0.9745238983407694,high_risk,yes
658,Hawaii,Male,31,5,100082.14,1,0,1,49809.88,0.9651470817737984,high_risk,yes
554,Massachusetts,Male,46,4,0.0,2,0,1,57320.92,0.896383298559501,high_risk,yes
529,Hawaii,Female,31,5,0.0,2,1,0,26817.23,0.9696234257885972,high_risk,yes
757,Hawaii,Male,23,2,80673.96,2,1,0,93991.65,0.8327362637009615,high_risk,yes
636,California,Male,34,8,0.0,2,1,0,38570.13,0.8215096982209975,high_risk,yes
697,Hawaii,Female,25,4,165686.11,2,1,0,15467.98,0.8010598945938736,high_risk,yes
621,California,Male,47,0,0.0,1,1,1,133831.37,0.049803601011314,low_risk,no
678,Hawaii,Female,31,1,0.0,2,0,1,130446.65,0.7756017367301721,high_risk,yes
748,Hawaii,Female,26,1,77780.29,1,0,1,183049.41,0.7754830030292597,high_risk,yes
793,New York,Male,54,2,128966.13,1,0,0,18633.4,0.1886334980594276,low_risk,no
711,Massachusetts,Male,42,3,177626.77,3,0,1,16392.72,0.2191763627424461,low_risk,no
767,Texas,Male,23,2,139542.82,1,0,1,28038.28,0.9280058824950252,high_risk,yes
616,Massachusetts,Female,36,6,0.0,1,1,1,12916.32,0.2417357557080065,low_risk,no
493,Massachusetts,Male,32,8,46161.18,1,1,1,79577.4,0.9873265728486016,high_risk,yes
678,California,Male,36,0,107379.68,1,1,1,84460.18,0.8351289085263844,high_risk,yes
478,Hawaii,Nonbinary,32,6,71187.24,1,1,1,110593.62,0.9035069206302796,high_risk,yes
641,Massachusetts,Male,32,7,0.0,2,1,1,24267.28,0.9528243939954152,high_risk,yes
714,Hawaii,Male,34,5,141173.03,1,0,1,98896.06,0.9648217692165124,high_risk,yes
532,Florida,Female,37,5,0.0,2,0,1,6761.84,0.9108409934043395,high_risk,yes
729,Florida,Female,45,7,91091.06,2,1,0,71133.12,0.7799410788371921,high_risk,yes
556,Florida,Male,38,2,115463.16,1,1,0,150679.65,0.8500695636937166,high_risk,yes
601,New York,Female,48,8,120782.7,1,1,0,63940.68,0.1169848946832284,low_risk,no
584,Massachusetts,Female,59,1,0.0,1,0,1,130260.11,0.2284387183739363,low_risk,no
521,New York,Male,52,5,116497.31,3,0,0,53793.1,0.2363807916522037,low_risk,no
615,California,Male,39,4,133707.09,1,1,1,108152.75,0.8531723017439796,high_risk,yes
713,Florida,Male,38,6,116980.78,2,0,1,76038.38,0.7891094249588377,high_risk,yes
694,Hawaii,Female,22,4,0.0,2,1,1,11525.72,0.9727749307062088,high_risk,yes
850,Florida,Male,28,9,97408.03,1,1,1,175853.64,0.8147729325984809,high_risk,yes
486,Texas,Male,37,1,101438.0,1,0,0,51364.56,0.8384240464689706,high_risk,yes
722,Massachusetts,Male,43,1,0.0,1,1,0,44560.17,0.0308087481440819,low_risk,no
748,Hawaii,Female,20,7,0.0,2,0,0,10792.42,0.795161344996707,high_risk,yes
684,Massachusetts,Female,42,3,103210.27,1,1,0,31002.03,0.7536204008673612,high_risk,yes
748,California,Male,66,8,0.0,1,1,1,163331.65,0.9736685747230308,high_risk,yes
706,Massachusetts,Female,29,1,209490.21,1,1,1,133267.69,0.065191504990368,low_risk,no
563,California,Female,35,2,183572.84,1,1,1,66006.75,0.0824225585259792,low_risk,no
739,California,Female,20,4,133800.98,1,0,1,150245.81,0.8557547853993686,high_risk,yes
500,California,Female,34,6,0.0,1,1,1,140268.45,0.7760162062995632,high_risk,yes
850,California,Female,35,1,211774.31,1,1,0,188574.12,0.1828581136576097,low_risk,no
705,Hawaii,Male,32,3,0.0,2,0,0,129576.99,0.7525883903812536,high_risk,yes
685,New York,Male,57,7,101868.51,1,0,1,113483.96,0.8216165103062198,high_risk,yes
738,California,Female,39,1,94435.45,2,0,1,189430.86,0.876697969080443,high_risk,yes
636,Massachusetts,Male,76,9,126534.6,1,1,1,39789.62,0.9627340799082716,high_risk,yes
573,California,Male,35,9,0.0,2,1,0,11743.89,0.7546967099395163,high_risk,yes
679,Florida,Nonbinary,28,9,0.0,2,0,1,61761.77,0.8098625861807,high_risk,yes
585,California,Male,54,8,87105.32,1,1,1,55346.14,0.7860522598299329,high_risk,yes
723,California,Male,42,2,99095.73,1,1,1,17512.53,0.9941415241051366,high_risk,yes
681,California,Female,41,0,120549.29,2,1,0,175722.31,0.8505564975636314,high_risk,yes
680,California,Male,49,10,0.0,2,1,0,187008.45,0.927672666652442,high_risk,yes
717,Massachusetts,Female,39,6,0.0,2,1,0,93275.61,0.923826159234697,high_risk,yes
684,Hawaii,Male,54,6,0.0,2,1,1,94888.6,0.7530994334850912,high_risk,yes
700,California,Female,32,3,0.0,1,0,0,95740.37,0.7637953133798772,high_risk,yes
687,Hawaii,Female,61,7,80538.56,1,1,0,131305.37,0.0820453591807265,low_risk,no
471,Hawaii,Female,27,4,0.0,2,1,0,122642.09,0.7774416753892173,high_risk,yes
591,New York,Female,51,8,132508.3,1,1,1,161304.68,0.1022265552064426,low_risk,no
432,California,Female,27,6,62339.81,2,0,0,53874.67,0.9547380894480286,high_risk,yes
658,California,Male,20,7,0.0,2,0,0,187638.34,0.8112946904493121,high_risk,yes
563,New York,Male,44,7,105007.31,2,1,1,197812.16,0.9325814155558227,high_risk,yes
689,California,Male,39,7,0.0,2,0,0,14917.09,0.9610747614414632,high_risk,yes
727,Florida,Female,49,7,96296.78,1,1,0,190457.87,0.1265348664391363,low_risk,no
472,Hawaii,Female,37,1,0.0,2,1,1,48357.9,0.9308265550199024,high_risk,yes
658,Hawaii,Female,39,4,0.0,1,1,1,147530.06,0.7920515148065328,high_risk,yes
574,Massachusetts,Nonbinary,36,3,0.0,2,1,1,8559.66,0.9811219682196164,high_risk,yes
625,Massachusetts,Female,57,7,0.0,1,0,0,84106.17,0.078828549255375,low_risk,no
466,Hawaii,Female,30,3,0.0,1,1,0,193984.6,0.813487255734246,high_risk,yes
423,California,Female,36,5,97665.61,1,1,0,118372.55,0.1086604725370228,low_risk,no
799,New York,Male,28,7,167658.33,2,1,1,111138.25,0.987252587172963,high_risk,yes
807,New York,Female,31,1,141069.18,3,1,1,194257.11,0.9416701459214236,high_risk,yes
432,New York,Male,38,2,135559.8,2,1,1,71856.3,0.9691820203286474,high_risk,yes
686,California,Female,41,7,152105.57,2,0,1,132374.41,0.9209382605017328,high_risk,yes
670,Florida,Female,29,9,0.0,2,1,0,27359.19,0.8271777720366007,high_risk,yes
698,California,Male,36,2,82275.35,2,1,1,93249.26,0.9249242282297654,high_risk,yes
484,New York,Male,40,7,106901.42,2,0,0,118045.98,0.9521450581539174,high_risk,yes
516,Florida,Female,27,1,0.0,1,0,1,112311.15,0.7878057798236806,high_risk,yes
668,Massachusetts,Male,43,1,147167.25,1,0,0,141679.73,0.9928550621801552,high_risk,yes
530,Hawaii,Male,52,1,106723.28,1,0,0,109960.4,0.1825401720471561,low_risk,no
725,Hawaii,Male,46,6,0.0,2,1,0,161767.38,0.9096667242651596,high_risk,yes
755,California,Male,31,5,0.0,2,0,1,194660.78,0.9547234413547496,high_risk,yes
740,California,Male,44,9,0.0,1,0,1,96528.0,0.0131487550050392,low_risk,no
539,Florida,Nonbinary,39,2,0.0,2,1,1,48189.94,0.8766192890666399,high_risk,yes
850,Florida,Female,39,10,0.0,2,1,1,143030.09,0.9755219771582592,high_risk,yes
773,Florida,Female,33,10,0.0,1,1,1,98820.09,0.8921262590054418,high_risk,yes
689,Massachusetts,Female,55,4,0.0,2,1,1,58442.25,0.7505342305783355,high_risk,yes
771,Texas,Male,32,9,77487.2,1,0,0,33143.04,0.8597665845272857,high_risk,yes
552,Hawaii,Female,41,9,124349.34,1,1,0,135635.25,0.831028038658105,high_risk,yes
509,Florida,Male,41,7,126683.8,1,0,1,114775.53,0.7989158532800719,high_risk,yes
599,New York,Male,39,2,188976.89,2,0,1,176142.09,0.9954699096306976,high_risk,yes
586,Texas,Male,42,6,126704.49,2,1,0,41682.3,0.9406072922818496,high_risk,yes
664,Texas,Male,39,7,60263.23,1,1,0,170835.32,0.7534006315381325,high_risk,yes
561,California,Female,35,5,0.0,2,1,0,59981.62,0.9301001086097008,high_risk,yes
850,California,Male,39,4,127771.35,2,0,1,151738.54,0.9905937746228464,high_risk,yes
555,California,Male,31,8,145875.74,1,1,0,137491.23,0.8947265008347582,high_risk,yes
702,Hawaii,Male,26,2,71281.29,1,1,1,108747.12,0.0327089294051727,low_risk,no
789,California,Male,27,6,0.0,2,1,0,103603.65,0.7518030171033102,high_risk,yes
695,Hawaii,Female,29,9,0.0,2,1,0,111565.45,0.8271809770413044,high_risk,yes
642,New York,Male,49,4,120688.61,1,1,0,24770.22,0.1257092390893808,low_risk,no
537,Texas,Male,48,4,131834.8,1,1,0,166476.95,0.0542796147588867,low_risk,no
487,Massachusetts,Female,31,1,0.0,2,1,0,158750.13,0.8803815000334219,high_risk,yes
649,Massachusetts,Female,32,7,0.0,1,1,0,28797.32,0.9276623179884445,high_risk,yes
659,Hawaii,Female,56,9,123785.24,1,1,0,99504.03,0.245262261278599,low_risk,no
703,California,Female,45,5,0.0,2,1,0,131906.44,0.8969854951686124,high_risk,yes
786,Florida,Male,31,9,0.0,2,1,1,18210.36,0.7815944896947933,high_risk,yes
572,Hawaii,Female,47,2,0.0,2,1,0,36099.7,0.8706472550099644,high_risk,yes
786,California,Nonbinary,62,8,0.0,1,1,1,165702.64,0.8163829742147661,high_risk,yes
516,Texas,Female,47,9,128298.74,1,0,0,149614.17,0.0494690000648668,low_risk,no
669,Hawaii,Male,50,4,149713.61,3,1,1,124872.42,0.2471127543878976,low_risk,no
704,Massachusetts,Male,48,8,167997.6,1,1,1,173498.45,0.7707046947256312,high_risk,yes
606,California,Male,34,5,0.0,1,1,0,161971.42,0.9659505138280532,high_risk,yes
615,Texas,Female,33,3,137657.25,2,1,1,171657.57,0.8410608780690796,high_risk,yes
493,California,Male,38,3,134006.77,1,1,0,89578.32,0.8302389985383417,high_risk,yes
675,California,Female,34,10,84944.58,1,0,0,146230.63,0.9080766454019616,high_risk,yes
634,Hawaii,Female,45,2,0.0,4,1,0,101039.53,0.05945852626873,low_risk,no
779,Massachusetts,Female,26,4,174318.13,2,0,1,38296.21,0.924228402604802,high_risk,yes
712,Massachusetts,Male,53,2,111061.01,2,0,0,26542.17,0.8774107014495913,high_risk,yes
590,California,Male,43,7,81076.8,2,1,1,182627.25,0.1199042151925779,low_risk,no
478,Massachusetts,Male,43,1,0.0,2,1,1,197916.43,0.9844265653365344,high_risk,yes
608,California,Male,42,5,0.0,2,1,0,178504.29,0.7506697715072168,high_risk,yes
790,California,Female,26,4,141581.71,2,0,0,98309.27,0.9911339770118136,high_risk,yes
805,New York,Female,33,3,105663.56,2,0,1,33330.89,0.8250021263998444,high_risk,yes
534,Hawaii,Male,36,4,120037.96,1,1,0,36275.94,0.8565230972113307,high_risk,yes
588,Hawaii,Female,34,3,120777.88,1,1,1,131729.52,0.7727291812238706,high_risk,yes
736,New York,Male,57,9,95295.39,1,1,0,28434.44,0.2204008480096749,low_risk,no
705,New York,Female,64,3,153469.26,3,0,0,146573.66,0.0333524805598819,low_risk,no
662,Hawaii,Male,38,0,105271.56,1,0,1,179833.45,0.7658557860591269,high_risk,yes
712,Massachusetts,Female,48,8,0.0,2,1,0,183235.33,0.9081942193356388,high_risk,yes
756,Massachusetts,Male,30,2,145127.85,1,0,0,7554.68,0.9196769340644908,high_risk,yes
823,New York,Female,53,4,124954.94,1,0,1,131259.6,0.0250226036197808,low_risk,no
817,Texas,Female,27,7,129810.6,1,1,1,59259.44,0.9453094967255012,high_risk,yes
594,New York,Female,23,4,104753.84,2,1,0,56756.52,0.2306115375994725,low_risk,no
610,New York,Male,36,7,115462.02,1,0,1,42581.04,0.8094042675345214,high_risk,yes
516,California,Female,45,4,0.0,1,1,0,95273.73,0.1482478598757112,low_risk,no
541,Hawaii,Male,32,8,0.0,2,0,0,40889.14,0.986990523478072,high_risk,yes
849,Texas,Female,49,9,132934.89,1,1,0,171056.65,0.1619680612653744,low_risk,no
583,California,Male,51,6,125268.03,2,1,0,165082.25,0.8669443022949036,high_risk,yes
593,Texas,Female,32,9,134096.53,2,1,0,53931.05,0.1391023428892177,low_risk,no
756,Texas,Male,41,6,149049.92,1,0,1,50422.36,0.0966603443740029,low_risk,no
806,California,Male,48,4,164701.68,1,1,1,21439.49,0.9948178235320398,high_risk,yes
757,New York,Male,33,1,122088.67,1,1,0,42581.09,0.7837026103037976,high_risk,yes
747,New York,Male,58,7,116313.57,1,1,1,190696.35,0.0551670258316909,low_risk,no
738,California,Male,18,4,0.0,2,1,1,47799.15,0.8998630285859659,high_risk,yes
678,California,Female,38,2,0.0,2,0,0,115068.99,0.7833072041490351,high_risk,yes
588,California,Female,24,0,0.0,2,1,1,140586.08,0.8904079869707088,high_risk,yes
692,California,Female,30,7,0.0,2,1,1,18826.34,0.9200419268031874,high_risk,yes
559,Florida,Male,38,3,145874.35,1,1,0,56311.39,0.0532744666693549,low_risk,no
642,California,Male,62,7,0.0,2,1,1,61120.75,0.771742390827785,high_risk,yes
704,California,Male,24,2,148197.15,2,1,0,182775.08,0.7878956304904331,high_risk,yes
585,California,Female,35,2,0.0,2,1,0,98621.04,0.119586677710507,low_risk,no
598,New York,Male,32,9,123938.6,2,1,0,198894.42,0.8026313963701631,high_risk,yes
776,New York,Female,32,4,109421.13,2,1,1,126517.46,0.8822772298042041,high_risk,yes
623,California,Male,28,7,0.0,1,0,0,129526.57,0.8274110548732794,high_risk,yes
850,Florida,Female,38,3,0.0,2,0,1,179360.76,0.9740776022250188,high_risk,yes
636,New York,Male,36,6,96643.32,1,0,0,182059.28,0.8633114506831095,high_risk,yes
634,New York,Female,31,8,76798.92,1,0,0,196021.73,0.8387631902470661,high_risk,yes
655,New York,Female,40,0,81954.6,1,1,1,198798.44,0.1205726482051859,low_risk,no
583,New York,Male,27,4,105907.42,2,1,1,195732.04,0.8039707624793766,high_risk,yes
627,Hawaii,Male,44,6,153548.12,1,0,0,35300.08,0.2464144094305729,low_risk,no
610,Hawaii,Male,41,6,0.0,3,0,0,56118.81,0.0109053283589022,low_risk,no
592,New York,Male,36,10,123187.51,1,0,1,146111.35,0.80638758394071,high_risk,yes
594,California,Male,50,7,81310.34,1,1,1,183868.01,0.963804596339646,high_risk,yes
641,Massachusetts,Male,31,3,153316.14,1,1,0,59927.99,0.8971244160963036,high_risk,yes
652,Texas,Male,33,7,128135.99,1,1,0,158437.73,0.8217602504839949,high_risk,yes
708,Massachusetts,Female,64,5,0.0,3,0,1,112520.07,0.2323717109767624,low_risk,no
580,Texas,Male,24,1,133811.78,1,1,0,17185.95,0.1740804800824361,low_risk,no
850,Texas,Male,61,3,141784.02,1,1,1,92053.75,0.8926969322385943,high_risk,yes
620,Massachusetts,Female,43,2,0.0,2,1,0,20670.1,0.9034915480865446,high_risk,yes
773,Hawaii,Male,41,4,0.0,2,1,1,24924.92,0.8324165467632754,high_risk,yes
583,Hawaii,Male,39,1,129299.28,2,1,0,73107.6,0.841164527010092,high_risk,yes
806,Hawaii,Male,40,5,80613.93,1,1,1,142838.64,0.9092120408627576,high_risk,yes
410,Hawaii,Male,33,6,125789.69,1,0,0,66333.56,0.1022333810893313,low_risk,no
619,California,Female,42,2,0.0,1,1,1,101348.88,0.04395755159478,low_risk,no
456,Hawaii,Male,29,5,107000.49,1,1,1,153419.62,0.7945897579124388,high_risk,yes
614,Florida,Male,39,3,151914.93,1,0,0,56459.45,0.8378948172269991,high_risk,yes
670,California,Male,22,2,114991.45,1,1,1,37392.56,0.9741219244822305,high_risk,yes
639,Massachusetts,Female,54,2,0.0,2,1,1,53843.71,0.8652859418621903,high_risk,yes
709,Hawaii,Female,36,7,0.0,1,0,1,42085.58,0.0872280708645417,low_risk,no
705,Texas,Female,43,7,79974.55,1,1,1,103108.33,0.967762119797717,high_risk,yes
702,California,Female,29,10,88378.6,1,1,0,88550.28,0.8391194822041155,high_risk,yes
620,Hawaii,Female,41,9,0.0,2,0,0,88852.47,0.7841170661674248,high_risk,yes
524,California,Male,22,9,0.0,2,1,0,74405.34,0.7937184946398009,high_risk,yes
655,California,Female,32,2,0.0,1,1,1,71047.51,0.988453685388224,high_risk,yes
809,Hawaii,Female,38,2,154763.21,2,1,1,174800.31,0.8079938317613018,high_risk,yes
512,Hawaii,Male,36,4,152169.12,2,0,0,38629.3,0.2053302890050505,low_risk,no
779,Texas,Female,24,10,122200.31,2,1,0,43705.56,0.8677911571840891,high_risk,yes
524,California,Female,28,7,0.0,2,0,1,147100.72,0.8601999869020398,high_risk,yes
675,California,Male,49,8,135133.39,1,0,1,179521.24,0.1447882309123879,low_risk,no
646,Hawaii,Nonbinary,30,5,0.0,2,1,0,13935.32,0.9009654698276244,high_risk,yes
533,Texas,Male,43,4,80442.06,2,0,1,12537.42,0.8288632446513582,high_risk,yes
733,Hawaii,Male,64,3,0.0,2,1,1,75272.63,0.8055382401475577,high_risk,yes
739,Hawaii,Male,34,9,0.0,1,1,0,60584.33,0.7918223266175399,high_risk,yes
654,Hawaii,Male,32,6,0.0,2,1,1,137898.57,0.8902651764939236,high_risk,yes
619,Florida,Female,38,10,119658.49,1,1,1,8646.58,0.8242088177353997,high_risk,yes
516,California,Male,35,5,128653.59,1,1,0,127558.26,0.8728365270689054,high_risk,yes
724,Hawaii,Male,31,5,0.0,1,1,0,134889.95,0.1678482213722274,low_risk,no
681,New York,Male,31,4,97338.19,2,0,0,48226.76,0.8569694839455507,high_risk,yes
737,Florida,Male,38,6,146282.79,2,1,0,198516.2,0.9573443629397382,high_risk,yes
626,New York,Female,47,2,103108.8,1,0,1,166475.44,0.1739578553587368,low_risk,no
834,Florida,Male,40,7,0.0,2,0,0,45038.74,0.9371527169246728,high_risk,yes
747,California,Male,61,7,155973.13,1,0,1,147554.26,0.9918535114631576,high_risk,yes
798,New York,Female,38,4,129055.13,1,1,0,157147.59,0.8081939832830414,high_risk,yes
618,New York,Male,41,8,37702.79,1,1,1,195775.48,0.8164218808862372,high_risk,yes
707,Massachusetts,Female,32,4,132835.56,1,0,0,136877.24,0.7654065575880169,high_risk,yes
775,Texas,Female,38,4,125212.65,2,1,1,15795.88,0.1872082960517091,low_risk,no
582,California,Female,38,9,135979.01,4,1,1,76582.95,0.1527243473078632,low_risk,no
677,New York,Male,28,0,143988.0,2,1,0,8755.69,0.1077524774416901,low_risk,no
598,California,Male,28,8,129991.76,2,0,1,46041.08,0.863060931821668,high_risk,yes
584,Florida,Female,48,2,213146.2,1,1,0,75161.25,0.0457092946643022,low_risk,no
633,California,Female,29,7,169988.35,1,1,0,4272.0,0.820325265961221,high_risk,yes
577,Massachusetts,Male,29,2,0.0,1,1,1,168924.41,0.980583029386254,high_risk,yes
425,New York,Male,40,9,166776.6,2,0,1,172646.88,0.911195677786467,high_risk,yes
727,Florida,Female,52,1,154733.97,1,1,0,80259.67,0.1472799640064595,low_risk,no
596,Massachusetts,Male,32,4,0.0,2,0,1,146504.35,0.9916393255013426,high_risk,yes
792,Florida,Male,36,5,92140.15,1,0,1,67468.67,0.8929793227704755,high_risk,yes
625,Florida,Male,32,7,106957.28,1,1,1,134794.02,0.9637304143647644,high_risk,yes
620,California,Male,41,0,97925.11,1,1,0,85000.32,0.8807104750362054,high_risk,yes
636,Hawaii,Male,36,5,117559.05,2,1,1,111573.3,0.928090582645702,high_risk,yes
674,California,Male,22,3,0.0,1,1,1,173940.59,0.9527984206608634,high_risk,yes
658,Massachusetts,Male,36,1,0.0,2,0,1,84927.42,0.9306179907529784,high_risk,yes
